flow ID,source IP,destination IP,source port,destination port,date,duration
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.7,39574,54308, 15/05/2020  02:22:24 ,44003503
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:16:14 ,44013591
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:27:40 ,44021302
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.5,41065,20002, 15/05/2020  01:39:23 ,44073795
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:06:04 ,44025290
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:15:37 ,44024705
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:49:35 ,44024116
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:29:15 ,44015123
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:13:29 ,44017308
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:57:19 ,44022805
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:42:21 ,44011556
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:36:41 ,44023600
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:45:44 ,44010062
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:31:42 ,44021796
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39169,54308, 15/05/2020  02:43:34 ,44013597
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:17:54 ,44010240
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,39169,20002, 14/05/2020  23:47:32 ,44018288
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:59:24 ,44019093
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:17:02 ,44017780
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:39:17 ,44021011
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.7,39169,20002, 14/05/2020  23:59:28 ,44016419
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:18:09 ,44023768
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:19:48 ,44024793
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,39574,20002, 15/05/2020  00:29:05 ,44017978
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.6,34422,20002, 14/05/2020  23:52:04 ,44021132
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  00:44:01 ,44023201
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 14/05/2020  23:34:27 ,44022257
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:54:03 ,44016563
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:50:24 ,44532913
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:51:46 ,44021699
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:08:36 ,44024982
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:29:22 ,44026537
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:10:09 ,44022726
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.8,39169,54308, 15/05/2020  02:43:19 ,44010302
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:47:56 ,44011860
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:28:20 ,44022973
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  03:10:10 ,44025299
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:43:14 ,44018002
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:35:27 ,44011956
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 14/05/2020  23:40:05 ,44015871
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:28:41 ,44022530
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  03:06:31 ,44018054
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.7,39574,20002, 15/05/2020  00:46:09 ,44024715
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:04:47 ,44018029
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:18:06 ,44011790
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.6,45060,20002, 15/05/2020  00:35:52 ,44017635
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:31:57 ,44013453
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:34:03 ,44028261
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:19:50 ,44021436
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:42:05 ,44015336
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.6,36479,20002, 14/05/2020  23:53:07 ,44056324
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  02:15:53 ,44674302
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:44:12 ,44014933
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:52:33 ,44024843
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:01:59 ,44023555
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:52:56 ,44010877
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 14/05/2020  23:47:00 ,44018432
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,41065,20002, 15/05/2020  02:47:13 ,44013843
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:39:27 ,44015318
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:11:02 ,44022740
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.4,36479,20002, 14/05/2020  23:41:00 ,44017216
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:59:11 ,44741930
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:47:36 ,44018389
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,54308,20002, 15/05/2020  02:07:49 ,44025300
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:44:40 ,44018041
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,33783,20002, 15/05/2020  01:22:52 ,44142038
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.11,34422,20002, 14/05/2020  23:30:01 ,44001424
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.4,54308,20002, 14/05/2020  23:35:09 ,44023221
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  00:36:33 ,44008002
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:11:04 ,43995361
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.4,39169,20002, 15/05/2020  01:46:32 ,44016035
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:15:35 ,44025407
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,41065,20002, 14/05/2020  23:52:19 ,44020545
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:57:20 ,44011852
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  01:37:26 ,44545231
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,39169,20002, 15/05/2020  01:47:17 ,44025695
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:39:36 ,44015267
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:28:06 ,44014711
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:47:39 ,44015149
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:05:04 ,44015034
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:35:40 ,44020397
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:26:36 ,44017226
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.5,39169,20002, 14/05/2020  23:48:38 ,44020389
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  00:13:19 ,44023543
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:14:42 ,44026739
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:55:03 ,44016715
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,41065,20002, 15/05/2020  02:59:04 ,44013150
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:18:08 ,44021531
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:49:00 ,44020049
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,20002,20002, 14/05/2020  23:31:02 ,44020284
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:26:00 ,44013667
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:49:40 ,44093780
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:36:26 ,44016350
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,39574,20002, 15/05/2020  00:07:01 ,44019343
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:18:28 ,44891117
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:47:54 ,44013522
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:02:23 ,44760879
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:14:28 ,44015575
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:28:09 ,44017771
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:20:34 ,44018792
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:19:12 ,44610937
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:22:58 ,44022897
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:19:47 ,44017973
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:29:47 ,44019439
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:51:35 ,44014159
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,54308,20002, 14/05/2020  23:44:21 ,44014011
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,45060,20002, 15/05/2020  02:25:08 ,44024046
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,34422,20002, 15/05/2020  02:48:58 ,44017021
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:12:44 ,44024755
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:08:14 ,44012283
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:04:15 ,44013544
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:59:04 ,44020558
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  02:31:43 ,44013555
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:30:06 ,44079844
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:53:48 ,44015088
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.4,54308,20002, 15/05/2020  00:47:56 ,44027427
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:57:46 ,44521585
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.8,39574,20002, 15/05/2020  02:04:45 ,44496133
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.11,20002,20002, 14/05/2020  23:30:01 ,44004477
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.7,34422,20002, 15/05/2020  01:51:38 ,44015143
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:16:32 ,44021649
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:47:48 ,44687943
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:51:18 ,44022345
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.5,45060,20002, 15/05/2020  00:38:29 ,44103706
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:36:54 ,44020913
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:47:16 ,44015502
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:10:58 ,44012824
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:33:51 ,44103375
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.11,45060,20002, 14/05/2020  23:30:01 ,44005530
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.7,33783,20002, 15/05/2020  02:16:17 ,44017718
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  00:22:14 ,44025117
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:03:01 ,44017986
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:49:58 ,44970797
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  00:57:47 ,44021450
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:49:13 ,44013234
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,45060,20002, 15/05/2020  01:24:19 ,44019817
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,33783,20002, 14/05/2020  23:40:46 ,44999989
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  00:48:07 ,44022967
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  02:55:19 ,44019984
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,33783,20002, 15/05/2020  01:37:52 ,44021821
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.3,41065,20002, 15/05/2020  01:59:33 ,44783009
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,36479,20002, 15/05/2020  02:46:11 ,44022838
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:51:58 ,44023090
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:07:03 ,43995123
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:39:34 ,44018249
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,54308, 14/05/2020  23:48:56 ,44020291
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.8,54308,20002, 15/05/2020  00:43:34 ,44009459
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  01:47:58 ,44014073
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  00:40:18 ,44461590
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:15:29 ,44465951
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,54308, 14/05/2020  23:39:52 ,44278641
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,34422,20002, 15/05/2020  00:32:02 ,44022083
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,54308,20002, 15/05/2020  00:24:31 ,44009011
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.9,39574,20002, 15/05/2020  00:25:00 ,44014540
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.10,34422,20002, 15/05/2020  01:38:33 ,44018051
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:20:32 ,44011066
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.8,34422,20002, 15/05/2020  02:09:58 ,44668738
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:06:48 ,44064653
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,45060,20002, 15/05/2020  02:10:28 ,44021114
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  03:07:46 ,44090235
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,39574,20002, 14/05/2020  23:39:05 ,44019106
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,45060,20002, 15/05/2020  02:04:18 ,44022595
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.5,54308,20002, 15/05/2020  01:23:09 ,44019407
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.4,33783,20002, 15/05/2020  00:43:53 ,44020265
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.10,39574,20002, 15/05/2020  01:08:44 ,44058271
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.7,36479,20002, 15/05/2020  00:46:31 ,44021820
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  02:22:16 ,44019983
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:52:52 ,44618293
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.8,41065,20002, 15/05/2020  01:39:10 ,44107264
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:13:30 ,44018790
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.8,45060,20002, 15/05/2020  02:18:24 ,44026437
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:20:49 ,44018257
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:20:26 ,44012551
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 14/05/2020  23:46:08 ,44021835
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 14/05/2020  23:42:21 ,44023514
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:02:44 ,44020319
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:57:44 ,44021103
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  01:24:41 ,44021290
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,45060,20002, 15/05/2020  02:07:09 ,44017723
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,20002,20002, 15/05/2020  01:27:38 ,44019583
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  02:16:42 ,44134586
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  00:23:49 ,44008087
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 14/05/2020  23:53:13 ,44018265
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  01:01:12 ,44020013
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:53:20 ,44021720
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:30:06 ,44023601
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002, 15/05/2020  01:01:11 ,44048111
192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002, 15/05/2020  02:12:38 ,44022167
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  02:17:38 ,44221163
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,34422,20002, 15/05/2020  01:47:01 ,44016790
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  00:56:22 ,44028694
192.168.1.11-192.168.1.7-41065-20002,192.168.1.11,192.168.1.7,41065,20002, 15/05/2020  01:06:33 ,44020438
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  01:30:47 ,44009652
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 15/05/2020  02:11:22 ,44023484
192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002, 15/05/2020  01:37:04 ,44019721
192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002, 14/05/2020  23:43:47 ,44017773
192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002, 15/05/2020  00:50:23 ,44018053
192.168.1.6-192.168.1.11-20002-54308,192.168.1.11,192.168.1.5,33783,20002, 15/05/2020  02:08:24 ,44026533
192.168.1.6-192.168.1.11-20002-54308,192.168.1.6,192.168.1.11,20002,54308, 15/05/2020  02:12:00 ,43909054
192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.5,36479,20002, 15/05/2020  02:15:26 ,44021652
192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002, 15/05/2020  02:16:19 ,44525177
192.168.1.11-192.168.1.4-45060-20002,192.168.1.11,192.168.1.4,45060,20002, 15/05/2020  01:42:27 ,44006702
